Тип;Время_мс;Операции
Insert;0,002100;90
Insert;0,024500;95
Insert;0,003800;81
Insert;0,004900;81
Insert;0,004000;81
Insert;0,002200;72
Insert;0,002800;95
Insert;0,002100;99
Insert;0,001800;81
Insert;0,001300;77
Insert;0,001700;77
Insert;0,001500;77
Insert;0,001900;99
Insert;0,001800;86
Insert;0,001400;68
Insert;0,002000;99
Insert;0,001900;90
Insert;0,001800;90
Insert;0,001500;72
Insert;0,001200;54
Insert;0,039200;99
Insert;0,001400;41
Insert;0,002100;77
Insert;0,002000;81
Insert;0,002300;90
Insert;0,021800;95
Insert;0,001800;81
Insert;0,002300;95
Insert;0,002800;122
Insert;0,002500;117
Insert;0,001600;95
Insert;0,002000;77
Insert;0,001900;81
Insert;0,001200;68
Insert;0,002100;86
Insert;0,002100;86
Insert;0,002300;90
Insert;0,001400;72
Insert;0,001800;86
Insert;0,001800;104
Insert;0,001800;90
Insert;0,001400;59
Insert;0,001100;59
Insert;0,002900;122
Insert;0,001700;81
Insert;0,001400;68
Insert;0,002300;113
Insert;0,001100;54
Insert;0,001600;86
Insert;0,001900;90
Insert;0,002100;99
Insert;0,001400;59
Insert;0,002800;126
Insert;0,001200;59
Insert;0,001900;90
Insert;0,001800;99
Insert;0,002000;86
Insert;0,001700;86
Insert;0,001500;63
Insert;0,001600;63
Insert;0,002400;113
Insert;0,001700;86
Insert;0,002400;113
Insert;0,001300;59
Insert;0,002000;95
Insert;0,001300;63
Insert;0,001400;72
Insert;0,000800;50
Insert;0,001800;95
Insert;0,001400;77
Insert;0,001900;104
Insert;0,001400;63
Insert;0,001100;54
Insert;0,001500;72
Insert;0,001000;50
Insert;0,001500;77
Insert;0,002000;117
Insert;0,001700;68
Insert;0,001400;72
Insert;0,001400;86
Insert;0,001800;86
Insert;0,001400;72
Insert;0,002200;113
Insert;0,001700;99
Insert;0,001700;81
Insert;0,001400;77
Insert;0,001300;68
Insert;0,001100;63
Insert;0,001500;90
Insert;0,001900;90
Insert;0,001600;72
Insert;0,001200;63
Insert;0,001600;72
Insert;0,001900;113
Insert;0,001600;81
Insert;0,001400;81
Insert;0,002000;99
Insert;0,001400;81
Insert;0,001000;63
Insert;0,002600;122
Insert;0,001500;81
Insert;0,001800;81
Insert;0,001000;63
Insert;0,001500;77
Insert;0,001800;104
Insert;0,001400;77
Insert;0,001300;68
Insert;0,001300;77
Insert;0,001500;68
Insert;0,001500;95
Insert;0,001300;77
Insert;0,001700;72
Insert;0,001200;63
Insert;0,001500;81
Insert;0,001700;86
Insert;0,001800;95
Insert;0,001000;72
Insert;0,001300;77
Insert;0,001300;63
Insert;0,000700;36
Insert;0,002000;95
Insert;0,001500;95
Insert;0,001500;81
Insert;0,000800;54
Insert;0,002100;117
Insert;0,001200;68
Insert;0,001700;95
Insert;0,002100;104
Insert;0,002000;104
Insert;0,001100;72
Insert;0,001300;68
Insert;0,002100;117
Insert;0,001300;72
Insert;0,002700;135
Insert;0,001800;95
Insert;0,000900;54
Insert;0,001800;108
Insert;0,000700;45
Insert;0,001600;77
Insert;0,001400;77
Insert;0,001200;72
Insert;0,001700;95
Insert;0,001200;81
Insert;0,001900;99
Insert;0,001700;95
Insert;0,001600;72
Insert;0,001600;86
Insert;0,001400;77
Insert;0,001400;77
Insert;0,001500;90
Insert;0,001200;77
Insert;0,001400;77
Insert;0,001000;45
Insert;0,001400;90
Insert;0,001300;63
Insert;0,000900;50
Insert;0,002700;126
Insert;0,001300;68
Insert;0,001400;86
Insert;0,001100;72
Insert;0,001600;95
Insert;0,001200;77
Insert;0,018600;77
Insert;0,001700;95
Insert;0,001100;54
Insert;0,002200;90
Insert;0,001000;54
Insert;0,001300;81
Insert;0,002300;113
Insert;0,002800;135
Insert;0,000800;45
Insert;0,001200;77
Insert;0,001500;86
Insert;0,000900;41
Insert;0,002100;81
Insert;0,002200;86
Insert;0,001300;59
Insert;0,003800;86
Insert;0,002700;108
Insert;0,001900;81
Insert;0,002300;104
Insert;0,002700;122
Insert;0,002200;90
Insert;0,001700;90
Insert;0,001900;81
Insert;0,001600;81
Insert;0,001900;86
Insert;0,002000;95
Insert;0,002200;113
Insert;0,002200;95
Insert;0,001500;68
Insert;0,002700;104
Insert;0,002000;95
Insert;0,001600;81
Insert;0,002000;86
Insert;0,001900;86
Insert;0,001700;86
Insert;0,001500;68
Insert;0,001800;81
Insert;0,002000;104
Insert;0,002400;117
Insert;0,002600;131
Insert;0,002000;95
Insert;0,001100;59
Insert;0,001600;86
Insert;0,002000;95
Insert;0,001900;104
Insert;0,002000;81
Insert;0,001300;59
Insert;0,001900;86
Insert;0,001600;68
Insert;0,001100;59
Insert;0,001700;90
Insert;0,001800;81
Insert;0,002000;86
Insert;0,002100;104
Insert;0,001000;54
Insert;0,002100;108
Insert;1,276500;86
Insert;0,003600;95
Insert;0,001800;63
Insert;0,002300;81
Insert;0,001800;63
Insert;0,001800;68
Insert;0,002700;104
Insert;0,002800;104
Insert;0,002100;81
Insert;0,002300;81
Insert;0,002300;81
Insert;0,001900;81
Insert;0,001700;72
Insert;0,002500;104
Insert;0,002600;99
Insert;0,001800;77
Insert;0,002300;77
Insert;0,002600;113
Insert;0,001300;50
Insert;0,003000;104
Insert;0,002300;113
Insert;0,001500;68
Insert;0,001800;77
Insert;0,001800;81
Insert;0,002000;95
Insert;0,001100;50
Insert;0,002500;113
Insert;0,001200;59
Insert;0,001200;50
Insert;0,001600;63
Insert;0,001300;54
Insert;0,002500;113
Insert;0,002100;86
Insert;0,001900;95
Insert;0,002100;81
Insert;0,002400;104
Insert;0,001700;50
Insert;0,002100;95
Insert;0,002300;104
Insert;0,002300;95
Insert;0,001800;86
Insert;0,001500;72
Insert;0,002700;99
Insert;0,002600;77
Insert;0,001300;50
Insert;0,001300;63
Insert;0,001500;72
Insert;0,001400;72
Insert;0,002700;95
Insert;0,004400;77
Insert;0,001600;50
Insert;0,001800;59
Insert;0,002000;90
Insert;0,002200;95
Insert;0,002200;90
Insert;0,517000;86
Insert;0,003200;77
Insert;0,001800;63
Insert;0,001700;72
Insert;0,002400;90
Insert;0,001700;68
Insert;0,002200;86
Insert;0,001600;68
Insert;0,001800;90
Insert;0,003000;113
Insert;0,003200;113
Insert;0,003100;113
Insert;0,001300;63
Insert;0,001500;72
Insert;0,002000;86
Insert;0,002000;86
Insert;0,002900;122
Insert;0,001700;81
Insert;0,001800;77
Insert;0,001700;68
Insert;0,002000;86
Insert;0,002300;99
Insert;0,001800;77
Insert;0,001600;72
Insert;0,001800;77
Insert;0,001900;68
Insert;0,002400;104
Insert;0,001400;54
Insert;0,001500;59
Insert;0,001400;68
Insert;0,002700;95
Insert;0,001900;77
Insert;0,002000;99
Insert;0,001700;81
Insert;0,003000;122
Insert;0,001700;72
Insert;0,001700;81
Insert;0,002400;90
Insert;0,001500;77
Insert;0,001800;81
Insert;0,002000;90
Insert;0,001900;90
Insert;0,001400;59
Insert;0,002300;77
Insert;0,003500;81
Insert;0,006100;59
Insert;0,006200;122
Insert;0,003000;77
Insert;0,002500;59
Insert;0,002300;117
Insert;0,001500;68
Insert;0,001200;63
Insert;0,001400;63
Insert;0,002500;95
Insert;0,002600;108
Insert;0,001700;77
Insert;0,002100;99
Insert;0,001800;72
Insert;0,001800;81
Insert;0,002300;81
Insert;0,002500;104
Insert;0,001700;72
Insert;0,002200;81
Insert;0,002100;99
Insert;0,003200;149
Insert;0,002700;135
Insert;0,001800;77
Insert;0,000900;45
Insert;0,001400;72
Insert;0,002200;104
Insert;0,002700;117
Insert;0,001500;72
Insert;0,001800;72
Insert;0,002100;99
Insert;0,002800;113
Insert;0,002100;90
Insert;0,001300;68
Insert;0,002200;77
Insert;0,002900;126
Search;0,460300;28
Search;0,002900;82
Search;0,003600;100
Search;0,001900;60
Search;0,002700;109
Search;0,002800;100
Search;0,001000;37
Search;0,002400;87
Search;0,002600;87
Search;0,002500;100
Search;0,002000;78
Search;0,001900;78
Search;0,001600;69
Search;0,002400;96
Search;0,001700;60
Search;0,001700;73
Search;0,001600;55
Search;0,001200;55
Search;0,001800;82
Search;0,001600;73
Search;0,002200;87
Search;0,002100;87
Search;0,001300;64
Search;0,001500;55
Search;0,002100;64
Search;0,001500;82
Search;0,001900;78
Search;0,001300;60
Search;0,001300;55
Search;0,001700;78
Search;0,001900;78
Search;0,001700;87
Search;0,001400;64
Search;0,001600;78
Search;0,001600;82
Search;0,001300;51
Search;0,002000;78
Search;0,002000;64
Search;0,002500;109
Search;0,002000;96
Search;0,002500;100
Search;0,001600;69
Search;0,001200;55
Search;0,001400;69
Search;0,002200;96
Search;0,001600;64
Search;0,001300;64
Search;0,001800;69
Search;0,001600;73
Search;0,003000;105
Search;0,001600;60
Search;0,001100;46
Search;0,000700;37
Search;0,001800;64
Search;0,001900;87
Search;0,001900;87
Search;0,000700;33
Search;0,002200;82
Search;0,002200;100
Search;0,002000;78
Search;0,002400;109
Search;0,001900;91
Search;0,001400;69
Search;0,002100;91
Search;0,001800;91
Search;0,001800;73
Search;0,001300;64
Search;0,001600;64
Search;0,001000;46
Search;0,002500;105
Search;0,001400;60
Search;0,001900;100
Search;0,001900;78
Search;0,001800;82
Search;0,001700;64
Search;0,001500;73
Search;0,002400;114
Search;0,001400;64
Search;0,001800;78
Search;0,002000;82
Search;0,001700;60
Search;0,002000;69
Search;0,002700;91
Search;0,002600;91
Search;0,001900;78
Search;0,001400;64
Search;0,002600;91
Search;0,000800;42
Search;0,001500;64
Search;0,001400;64
Search;0,002100;82
Search;0,002700;105
Search;0,001800;87
Search;0,002500;105
Search;0,003100;96
Search;0,001800;87
Search;0,001400;69
Search;0,001700;73
Search;0,002000;82
Search;0,002000;82
Delete;0,524300;159
Delete;0,002900;87
Delete;0,003300;119
Delete;0,003700;123
Delete;0,002800;87
Delete;0,003500;105
Delete;0,003000;110
Delete;0,003100;128
Delete;0,002900;123
Delete;0,002000;60
Delete;0,002700;109
Delete;0,002000;78
Delete;0,003200;110
Delete;0,001700;60
Delete;0,003100;127
Delete;0,002900;114
Delete;0,003100;110
Delete;0,002300;82
Delete;0,004600;154
Delete;0,004900;145
Delete;0,002600;114
Delete;0,003500;119
Delete;0,001800;83
Delete;0,002200;109
Delete;0,002400;96
Delete;0,004800;172
Delete;0,002500;101
Delete;0,002700;87
Delete;0,003300;105
Delete;0,003900;150
Delete;0,002600;101
Delete;0,003600;146
Delete;0,001000;24
Delete;0,002600;100
Delete;0,002300;82
Delete;0,002600;87
Delete;0,002900;136
Delete;0,002300;82
Delete;0,002200;82
Delete;0,002000;83
Delete;0,003400;114
Delete;0,002500;101
Delete;0,002600;127
Delete;0,003000;109
Delete;0,003700;154
Delete;0,002900;114
Delete;0,002900;132
Delete;0,001400;78
Delete;0,002100;83
Delete;0,003500;141
Delete;0,002300;96
Delete;0,002900;114
Delete;0,001800;83
Delete;0,002500;136
Delete;0,001500;69
Delete;0,004000;146
Delete;0,001900;91
Delete;0,001900;65
Delete;0,002000;73
Delete;0,002300;114
Delete;0,002600;114
Delete;0,002500;114
Delete;0,001900;83
Delete;0,004600;163
Delete;0,002300;105
Delete;0,003900;177
Delete;0,002200;92
Delete;0,001600;78
Delete;0,001800;69
Delete;0,002700;141
Delete;0,002700;123
Delete;0,002600;87
Delete;0,003400;159
Delete;0,002500;105
Delete;0,003200;118
Delete;0,001900;83
Delete;0,002400;127
Delete;0,001600;73
Delete;0,002300;96
Delete;0,003500;128
Delete;0,002600;114
Delete;0,001500;64
Delete;0,002100;78
Delete;0,004300;155
Delete;0,003400;159
Delete;0,002600;105
Delete;0,002400;118
Delete;0,003200;137
Delete;0,002300;109
Delete;0,003200;155
Delete;0,002400;96
Delete;0,002100;91
Delete;0,002100;83
Delete;0,003200;141
Delete;0,002600;105
Delete;0,001900;78
Delete;0,003400;132
Delete;0,001900;96
Delete;0,002300;105
Delete;0,003000;141
Delete;0,002200;100
Delete;0,004300;191
Delete;0,001400;46
Delete;0,003000;136
Delete;0,003000;141
Delete;0,002200;91
Delete;0,002700;105
Delete;0,001900;73
Delete;0,003600;141
Delete;0,001400;64
Delete;0,002100;73
Delete;0,001600;64
Delete;0,002800;119
Delete;0,003900;159
Delete;0,003400;141
Delete;0,001900;91
Delete;0,002700;92
Delete;0,001700;82
Delete;0,001700;82
Delete;0,002900;150
Delete;0,001100;38
Delete;0,002100;82
Delete;0,001500;60
Delete;0,003700;132
Delete;0,002600;109
Delete;0,003000;127
Delete;0,002200;109
Delete;0,002900;110
Delete;0,002000;100
Delete;0,002200;101
Delete;0,003100;141
Delete;0,002800;105
Delete;0,004500;172
Delete;0,001900;82
Delete;0,003300;137
Delete;0,003400;155
Delete;0,001800;87
Delete;0,002500;96
Delete;0,002200;105
Delete;0,002300;83
Delete;0,002200;105
Delete;0,002900;105
Delete;0,004100;146
Delete;0,001800;96
Delete;0,001700;78
Delete;0,002400;100
Delete;0,002200;92
Delete;0,004200;204
Delete;0,001500;69
Delete;0,002400;123
Delete;0,002300;105
Delete;0,002100;101
Delete;0,001800;83
Delete;0,002200;83
Delete;0,002600;128
Delete;0,005100;190
Delete;0,002100;100
Delete;0,003000;123
Delete;0,002300;119
Delete;0,002400;114
Delete;0,003100;141
Delete;0,001900;87
Delete;0,002800;123
Delete;0,003300;141
Delete;0,002000;74
Delete;0,002400;83
Delete;0,002600;96
Delete;0,002000;100
Delete;0,003200;168
Delete;0,002500;105
Delete;0,002000;137
Delete;0,001400;78
Delete;0,002700;132
Delete;0,003400;168
Delete;0,005600;186
Delete;0,002300;105
Delete;0,002700;109
Delete;0,001800;83
Delete;0,002000;91
Delete;0,002000;96
Delete;0,002300;114
Delete;0,001900;96
Delete;0,002400;118
Delete;0,002600;128
Delete;0,003200;159
Delete;0,002100;96
Delete;0,002500;123
Delete;0,002300;123
Delete;0,002800;127
Delete;0,001700;73
Delete;0,001700;96
Delete;0,001500;74
Delete;0,002900;127
Delete;0,002300;105
Delete;0,002300;128
Delete;0,002600;141
Delete;0,002500;123
Delete;0,001500;69
Delete;0,001600;87
Delete;0,003000;137
Delete;0,002400;109
Delete;0,002900;141
Delete;0,001400;65
Delete;0,002200;118
Delete;0,001300;74
Delete;0,002000;87
Delete;0,002300;119
Delete;0,001600;96
Delete;0,002100;105
Delete;0,003000;123
Delete;0,002200;96
Delete;0,002700;123
Delete;0,001900;101
Delete;0,001100;51
Delete;0,003700;181
Delete;0,001500;87
Delete;0,003300;172
Delete;0,002200;118
Delete;0,001500;87
Delete;0,002400;110
Delete;0,001700;91
Delete;0,002200;105
Delete;0,004100;100
Delete;0,002100;109
Delete;0,002600;123
Delete;0,002000;78
Delete;0,001100;47
Delete;0,004100;163
Delete;0,007600;114
Delete;0,006100;168
Delete;0,003700;123
Delete;0,004400;132
Delete;0,004100;163
Delete;0,002500;119
Delete;0,002800;123
Delete;0,002100;69
Delete;0,003800;159
Delete;0,002300;105
Delete;0,003000;123
Delete;0,913900;141
Delete;0,004800;155
Delete;0,002600;105
Delete;0,003100;101
Delete;0,002300;87
Delete;0,003500;127
Delete;0,002500;91
Delete;0,002100;91
Delete;0,002300;91
Delete;0,002400;119
Delete;0,003400;123
Delete;0,002200;96
Delete;0,001700;78
Delete;0,000800;37
Delete;0,004400;181
Delete;0,001500;69
Delete;0,002700;109
Delete;0,002500;96
Delete;0,006000;141
Delete;0,003000;110
Delete;0,003300;123
Delete;0,004000;141
Delete;0,003200;119
Delete;0,003200;118
Delete;0,002500;109
Delete;0,001500;60
Delete;0,002800;100
Delete;0,002300;105
Delete;0,003300;137
Delete;0,002900;109
Delete;0,001800;74
Delete;0,004100;182
Delete;0,003500;150
Delete;0,002300;87
Delete;0,002900;114
Delete;0,002100;65
Delete;0,002200;82
Delete;0,003900;168
Delete;0,002900;128
Delete;0,001900;96
Delete;0,002600;123
Delete;0,003000;127
Delete;0,002200;92
Delete;0,002800;123
Delete;0,001900;74
Delete;0,001400;69
Delete;0,003000;123
Delete;0,003300;150
Delete;0,002900;136
Delete;0,002600;136
Delete;0,002900;123
Delete;0,003100;128
Delete;0,002400;132
Delete;0,001600;69
Delete;0,003300;141
Delete;0,001600;91
Delete;0,003200;137
Delete;0,002100;91
Delete;0,001700;83
Delete;0,002100;96
Delete;0,002600;123
Delete;0,002600;123
Delete;0,002500;118
Delete;0,001800;69
Delete;0,002500;91
Delete;0,001500;78
Delete;0,003100;159
Delete;0,001800;73
Delete;0,002100;114
Delete;0,001600;82
Delete;0,002300;105
Delete;0,001500;69
Delete;0,002900;127
Delete;0,002600;137
Delete;0,001500;69
Delete;0,002300;96
Delete;0,001900;96
Delete;0,002900;123
Delete;0,002200;101
Delete;0,002300;136
Delete;0,003900;186
Delete;0,002100;96
Delete;0,003300;172
Delete;0,001900;91
Delete;0,003600;146
Delete;0,001700;73
Delete;0,002900;132
Delete;0,001600;91
Delete;0,002800;137
Delete;0,003000;150
Delete;0,003100;150
Delete;0,002000;109
Delete;0,001900;109
Delete;0,002300;118
Delete;0,001800;91
Delete;0,001700;83
Delete;0,001400;69
Delete;0,002500;114
Delete;0,003100;141
Delete;0,002400;114
Delete;0,001700;87
Delete;0,003500;168
Delete;0,002600;141
Delete;0,002800;146
Delete;0,001700;87
Delete;0,002500;105
Delete;0,002100;100
Delete;0,001300;56
Delete;0,003200;163
Delete;0,002300;110
Delete;0,003400;164
Delete;0,002700;114
Delete;0,002100;110
Delete;0,003300;114
Delete;0,002400;114
Delete;0,002900;150
Delete;0,002100;96
Delete;0,002300;123
Delete;0,002000;109
Delete;0,002100;114
Delete;0,002600;123
Delete;0,002300;123
Delete;0,002600;132
Delete;0,001400;74
Delete;0,001600;101
Delete;0,002400;105
Delete;0,002400;123
Delete;0,002800;141
Delete;0,002400;132
Delete;0,002100;78
Delete;0,001400;78
Delete;0,002400;110
Delete;0,002200;114
Delete;0,001500;78
Delete;0,001900;105
Delete;0,002700;132
Delete;0,001500;87
Delete;0,004500;114
Delete;0,000900;51
Delete;0,187200;136
Delete;0,002600;109
Delete;0,003100;141
Delete;0,003800;168
Delete;0,002700;123
Delete;0,002000;96
Delete;0,001700;91
Delete;0,002700;105
Delete;0,002200;96
Delete;0,002900;141
Delete;0,003100;132
Delete;0,002000;110
Delete;0,003100;159
Delete;0,002800;136
Delete;0,002400;105
Delete;0,002800;145
Delete;0,002700;123
Delete;0,002000;105
Delete;0,003300;114
Delete;0,002900;132
Delete;0,006800;109
Delete;0,002900;69
Delete;0,005300;150
Delete;0,002800;96
Delete;0,003300;114
Delete;0,001900;96
Delete;0,002300;100
Delete;0,002000;92
Delete;0,003000;109
Delete;0,002700;146
Delete;0,002800;128
Delete;0,001600;69
Delete;0,003600;168
Delete;0,002500;128
Delete;0,002700;109
Delete;0,003000;154
Delete;0,002200;92
Delete;0,001900;92
Delete;0,002700;137
Delete;0,001700;87
Delete;0,002900;137
Delete;0,002200;105
Delete;0,001400;74
Delete;0,002500;128
Delete;0,002800;136
Delete;0,001700;87
Delete;0,003200;128
Delete;0,002900;128
Delete;0,002700;118
Delete;0,001700;74
Delete;0,002100;119
Delete;0,002700;114
Delete;0,001500;87
Delete;0,003600;177
Delete;0,002300;114
Delete;0,001400;73
Delete;0,002700;123
Delete;0,003000;145
Delete;0,001900;82
Delete;0,002200;96
Delete;0,002300;114
Delete;0,001600;78
Delete;0,002900;145
Delete;0,001300;73
Delete;0,002000;87
Delete;0,003100;110
Delete;0,002000;100
Delete;0,002600;132
Delete;0,002300;127
Delete;0,002100;87
Delete;0,003200;155
Delete;0,001400;64
Delete;0,002800;128
Delete;0,003300;145
Delete;0,003700;172
Delete;0,001600;87
Delete;0,003000;123
Delete;0,003200;155
Delete;0,003800;159
Delete;0,005400;209
Delete;0,003100;101
Delete;0,002100;87
Delete;0,001500;78
Delete;0,002700;101
Delete;0,003300;132
Delete;0,001500;74
Delete;0,002000;105
Delete;0,003200;127
Delete;0,002200;96
Delete;0,002000;87
Delete;0,002700;141
Delete;0,001800;82
Delete;0,002700;123
Delete;0,002900;150
Delete;0,002100;87
Delete;0,003000;127
Delete;0,003200;150
Delete;0,003400;150
Delete;0,002300;82
Delete;0,002900;141
Delete;0,002200;110
Delete;0,002300;87
Delete;0,003500;132
Delete;0,002100;91
Delete;0,003200;150
Delete;0,001900;78
Delete;0,002300;105
Delete;0,002700;136
Delete;0,002200;92
Delete;0,002300;119
Delete;0,002400;132
Delete;0,002500;132
Delete;0,001500;74
Delete;0,003800;150
Delete;0,002700;123
Delete;0,002600;110
Delete;0,002500;105
Delete;0,002700;119
Delete;0,002100;65
Delete;0,003100;128
Delete;0,002000;96
Delete;0,002700;128
Delete;0,003000;127
Delete;0,001200;51
Delete;0,003100;150
Delete;0,002700;119
Delete;0,002400;114
Delete;0,001800;87
Delete;0,003100;118
Delete;0,001800;69
Delete;0,002300;128
Delete;0,002500;96
Delete;0,002600;105
Delete;0,002800;123
Delete;0,001800;92
Delete;0,002600;105
Delete;0,002700;118
Delete;0,002700;110
Delete;0,003600;145
Delete;0,003000;141
Delete;0,001900;96
Delete;0,001300;69
Delete;0,002500;114
Delete;0,002400;114
Delete;0,003200;164
Delete;0,001500;64
Delete;0,002100;96
Delete;0,001300;69
Delete;0,002600;114
Delete;0,003100;146
Delete;0,002800;146
Delete;0,002100;100
Delete;0,002700;128
Delete;0,002400;114
Delete;0,004200;177
Delete;0,003200;168
Delete;0,002100;100
Delete;0,002100;96
Delete;0,003100;141
Delete;0,002200;105
Delete;0,002600;114
Delete;0,001700;87
Delete;0,002000;87
Delete;0,001400;60
Delete;0,003400;159
Delete;0,002800;137
Delete;0,002200;92
Delete;0,001800;73
Delete;0,003300;164
Delete;0,002700;132
Delete;0,002400;118
Delete;0,002600;118
Delete;0,003600;150
Delete;0,003100;154
Delete;0,002700;132
Delete;0,001300;83
Delete;0,001700;100
Delete;0,002800;168
Delete;0,002400;128
Delete;0,002100;101
Delete;0,001000;56
Delete;0,002300;123
Delete;0,002800;146
Delete;0,001100;51
Delete;0,001700;92
Delete;0,001800;65
Delete;0,001900;96
Delete;0,002500;128
Delete;0,002800;150
Delete;0,002400;109
Delete;0,002000;83
Delete;0,002000;110
Delete;0,001700;69
Delete;0,002400;119
Delete;0,002400;118
Delete;0,002400;127
Delete;0,002000;114
Delete;0,002700;132
Delete;0,002700;127
Delete;0,002700;136
Delete;0,002700;132
Delete;0,001800;78
Delete;0,002400;109
Delete;0,001100;56
Delete;0,002400;119
Delete;0,002100;87
Delete;0,002600;118
Delete;0,001700;87
Delete;0,003000;141
Delete;0,002500;114
Delete;0,002700;123
Delete;0,001400;73
Delete;0,003100;146
Delete;0,001900;78
Delete;0,002300;110
Delete;0,001800;87
Delete;0,001200;60
Delete;0,001900;78
Delete;0,003000;145
Delete;0,001700;83
Delete;0,001200;69
Delete;0,002300;118
Delete;0,002000;82
Delete;0,002700;150
Delete;0,002600;118
Delete;0,003600;163
Delete;0,002600;114
Delete;0,002200;96
Delete;0,002200;114
Delete;0,003100;145
Delete;0,003000;150
Delete;0,002200;105
Delete;0,002100;87
